Id,Label,Comment
3005,1,Tiễn vong thằng đần mid và thằng tạ ad ra đội hình đc r
3006,1,"Chưa biết nhục à mà còn đòi ""trở lại"" Để SGB nó đi thay cho."
3007,1,"Rồi thua nhục nhã vậy có hoàn lại tiền vé viewing party cho người ta ko hay lụm hết
tới cả Tottenham đá thua 1-6 còn biết nhục trả lại tiền vé cho cđv còn đằng này thua cả wildcard còn ko biết đường trả lại tiền vé cho cđv đi chứ, đánh bẩn mắt vậy cũ… "
3008,1,QU*C NH*C 
3009,2,"mẹ cái lũ dốt, giải tán cm chúng mày đi, chỉ có ăn ngủ tập luyện try hard mà đánh cũng k mở rộng lượng tướng nổi, vô địch biết bao mùa vcs mà bảo tâm lí ko vững, cảm thấy k vững thì ở nhà đi, cho thằng khác đi, đánh làm đéo gì cho bẩn mắt, ban pick thì… "
3010,1,GAM là nỗi nhục nhã cho VCS lối đánh VCS xưa giờ bị GAM phá hoại. GAM là nỗi nhục VCS nói riêng Việt nam nói chung
3011,0,Kati hơi thọt
3012,2,Thôi bớt xaoloz đi cha nội. Nhục bỏ mie ra lại còn văn vở
3013,2,"đánh như cái lz, cơ hội ccc cút mẹ chúng m đê"
3014,2,Về nước mỗi đứa đeo cái mo đội lên mặt để ra đường tránh bị phỉ nhổ đi lũ súc sinh Gân đàm
3015,2,"Nước người ta đánh ngày càng tiến bộ , đây giải ao làng vô địch tự hào xong ra biển lớn như cặc, lại xin lỗi và trở lại mạnh mẽ  mấy thằng ngu"
3016,2,Giải thể con mẹ chúng mày đi
3017,1,Dog nomom go home
3018,2,Lz ad thì chỉ biết bắn mỗi con zeri lz mid não cặc di chuyển như sắt đoàn
3019,1,COOK TIME
3020,0,"Lỗi ko phải chỉ mình Gam, mà toàn bộ những đội vcs lỏng lẻo thiếu chuyên nghiệp, dẫn tới trình độ giảm sút, chứ Thực ra Gam ko có mạnh"
3021,0,Sẽ ko để mọi người thất vọng. Ok
3022,0,Mn tuyệt vọng rồi còn đâu
3023,1,"Thẳng luôn ko phải fan gam, nhưng ra world team nào cũng ủng hô. Mà đánh như thế thôi nghĩ với giải nghệ đi, trừ kiaya ra 4 ông kia nghĩ đi. Nhìn kati đánh méo hiểu sao thấy còn ko bằng foggy mùa mới năm ngoái. Bot thôi khỏi nói, chưa bao h hy vọng nê… "
3024,0,trình của vcs chỉ tới đây thôi
3025,0,Đây
3026,0,"Thua Seed2 LCS dù bạc nhược thôi thì cũng nhắm mắt cho qua, LCS dù sao cũng là khu vực mạnh, nhưng thua Wildcard thì đội đầu tiên GAM Esports LoL 2023 mới làm được"
3027,2,"Ủa HANKAY đọc Chiến thuật, phân tích chiến thuật hướng di chuyển theo bản đồ nhiệt đâu. Hlv tâm lý đéo sợ thằng nào đâu"
3028,0,"chỉ trách mid và ad, đanh giải bao nhiêu lần, đi thế giớ ít nhất 1 lần rồi mà vẫn run, vẫn cóng tay, mid hay both out trình cả 4 game thử hỏi mục tiêu ăn kiểu gì, thắng kiểu gì, tôi chỉ thấy tội cho levi, kya, zin"
3029,0,Dũng Ngô chửi tới đc nhận fan cứng luôn mà.
3030,2,"Không sao ạ, người ta có thực lực người ta thua mới buồn, chứ mình không có thực lực thua làm đéo gì phải buồn."
3031,0,"Về tắm ao ta thôi các e. K có gì phải buồn, do người ta hay hơn, phát triển hơn thôi"
3032,1,Tốt nhất chúng m đừng đi ra ngoài nữa mất mặt cả cái vcs này
3033,1,Nhục lắm
3034,0,Thua cả SGB.
3035,0,Bất bại 14-0 . Ra thế giới chỉ có vậy. Ngủ quên trên chiến thắng. Làm rạng danh VCS quá
3036,1,nhìn thằng mid đần thật sự
3037,2,"thằng ad thì địt đánh cũng team cứ kiểu tạt tạt cánh bắn ,bắn vào máu lồn đâu mất thêm thằng bảo kê cho nó phí tài nguyên"
3038,0,R7 thua 1 game là R7 muốn vậy còn Gam thua vì tại thực lực Gam chỉ tới đó 
3039,0,SBTC mãi đỉnh
3040,2,"đội tuyển VN mà đéo dùng tiếng Việt lại đi dùng tiếng anh,chẳng lẽ ngôn ngữ tiếng Việt ko đủ để diễn tả sự ngu dốt của chúng mày ak hay là chúng mày coi thường người hâm mộ Việt Nam."
3041,2,Nhục vl
3042,0,Gam time đâu ko thấy nhỉ
3043,2,Như l
3044,0,"Nói thật luôn, muốn nâng tầm thì phải nhẫn tâm xíu, hướng cái lớn lao thì phải biết loại bỏ, thực lực thì có nhưng chưa đủ, mong mùa sau line up mới hơn mọi người cũng cố gắng rồi nhưng tiếc là thực lực và tâm lý ko bằng người ta thì thua là đúng, cố lên nhé kiaya và Levi"
3045,2,Giải thể đi là vừa nỗi ô nhục của vcs vs lai gặp thằg mid đần của GAM k j tả nỗi sử lí mọi tình huống như nghiệp dư lun chứ tuyển thủ chuyên nghiệp con mẹ j
3046,0,Chúc mừng các em nhé.ăn đồ LonDon ko ngon đâu về Việt Nam sớm nhiều đồ ăn ngon hơn.
3047,1,ngay trong tháng sinh nhật Bác thì lại có 1 nỗi Quốc nhục lớn như này
3048,1,QUỐC NHỤC!
3049,0,"Hôm GG nó dùng poppy nó gõ cho thế rồi mà ko tỉnh, Sylas thì mid nó cũng hay vl mà không cấm, ván 1 thả ván 2 cấm khác hẳn
Thôi về ao làng múa là tự thấy vui rồi, mà làm media càng hay bao nhiêu lúc thua càng thấy cay bấy nhiêu."
3050,0,Lúc chưa đánh thì nào… 
3051,1,Chơi nối từ: Già Gân - Gân Đàm
3052,1,giấu bài về đánh giải ao làng vcs mùa hè 2023 bố m cười ỉa 
3053,1,"Tôi đọc cmt gam con bị chửi ko ngóc đầu lên dc, tôi vui quá"
3054,1,Làm gì còn cơ hội trở lại mạnh mẽ hơn. Xem xong chỉ muốn nói 1 câu: Đánh ngu……éo tả được
3055,0,RECOMMEND đội hình mới cho GAM mùa hè 2023
3056,0,TOP: Kiaya
3057,0,JUN: Levi… 
3058,1,"Chỉ viết content gáy với cả bán áo là hay thôi. ad đầu game vào farm hụt 4 lính wave đầu. Mid vào bụi mù mắt dù rõ là nhìn 2 thằng nó đi vào. Ối dồi ôi. đéo thể bênh đc. này thì ""No mom - Go Home"" . T bắt đầu tưởng tượng ra cảnh Doublelift nó cười … "
3059,0,boman cast gam vs r7 cực choáy
3060,1,"Chúc mừng
GAM là đội đầu tiên được về nước bởi 1 đội tuyển Wc
chắc là do bên kia trình cao chứ k phải bán độ đâu"
3061,1,"Nhục nhã thật, Kiaya xứng đáng với 4 thằng đồng đội tốt hơn
Hết giải kick hết giữ lại mỗi Kiaya thôi"
3062,0,"Chúc mừng
GAM là đội đầu tiên rời khỏi giải đấu MSI 2023"
3063,0,"coi giải từ thời SAJ, lần đầu thấy thất vọng như vậy"
3064,0,đơn xin nhập tịch pcs vào đó chắc top 5 pcs
3065,1,Thôi về làm bố của giải ao làng tiếp thôi
3066,0,"NRG đầu tư vô cái team này phí thực sự, đầu tư vào SGB mới đúng"
3067,0,17-0 ao làng và ra khỏi cái ao làng ấy
3068,0,""". Xin cảm ơn và xin lỗi tất cả người hâm mộ đã theo dõi và ủng hộ đội tuyển trong suốt thời gian vừa qua. GAM sẽ trở lại và mạnh mẽ hơn"" nghe chán lắm r"
3069,0,"""GAM sẽ trở lại và mạnh mẽ hơn"" tui thề cái câu này nó nghe quen lắm luôn á  mỗi lần ra quốc tế xong về đều nghe câu tương tự rồi, chuẩn bị xem câu tương tự ở CKTG nữa, à mà k biết có đi dc k"
3070,0,"NRG sau chung kết thế giới nói sẽ đầu tư mạnh . Kết quả vẫn giữ thằng Style, mất Bie và phải miễn cưỡng thay bằng Zin. Rồi đầu tư chỗ nào z. Thua wildcard có khi mấy cả slot 2 CKTG"
3071,1,"Về đánh cái ao làng vcs, bất bại rồi lấy cúp tiếp thôi Gam đần ơi."
3072,0,"Tuyển ông nào ban pick tầm quốc tế đi, ban pick vs tư duy tầm ao làng thì mãi k ngóc đầu lên đc. Lắm tiền mua thằng mid hàn về nó gánh cho"
3073,1,"Khinh NA, khinh wildcard và cái kết nhục nhã về nước sau 2 trận. Bài học đáng giá"
3074,0,"GAM Esports LoL Nai xừ, họp báo, viewing party rời London về stream nào. Quá ngon, đánh 2 cái Bo3 lãnh tiền MSI xong về stream. Nai xừ, việc nhẹ lương cao
Bán được thêm mớ áo MSI nữa, 1 công 3 4 chuyện"
3075,0,"là Fan nhưng giờ cx ko bênh đc, đánh chán ko chịu đc, mid rừng sp đánh quá tệ, Sty1e nhiều pha xử lí lỗi, có mỗi Kiaya đánh tạm ổn"
3076,0,đánh như game 1 thì ăn chửi là đúng  không cổ vũ nổi
3077,1,"Khổ thân cho mấy ông đi xem viewing party vcl. Vừa tốn tiền mua về, vừa phải xem Gundam bị nắc"
3078,0,"Mà t cũng đéo hiểu pha rồng 1 ai call , lấy cơ sở j , đánh phá đó , trong khi đầu game chúng nó mạnh hơn nhiều "
3079,2,"Đánh nhìn chướng mắt thật sự  không nói không chịu được vì nó đánh mà cảm giác mình xem mà còn cay vcđ vì nhìn nó choke . Xong cứ bảo trở lại mạnh mẽ hơn , nói hoài luôn . Fan nó ngồi ngóng , nó mua vé cổ vũ dù có thua nhưng đừng thua theo cái cách bạc nhược như thế ."
3080,0,Đúng như HLV nói GAM sẽ mang bộ mặt khác ra thế giới 
3081,0,Đẳng cấp Master Chef Việt Nam ra quốc tế như vậy cũng được rồi.
3082,1,"quốc nhục GAM, thua khu vực wildcard, năm sau xuống đánh cùng wildcard"
3083,1,"Hay rồi qua tận London lót đường là đẹp. go home, go home!!!"
3084,1,Quốc nhục gân đàm
3085,1,"Có giỏi lên mà đánh , nhất VCS , nhất sea game là giỏi rồi … bọn anti câm mồm lại"
3086,0,"Khoảnh khắc lịch sử,chắc cả đời bạn chỉ thấy 1 lần,đụng nhẹ vào ad cái bật e chạy mất hình,bỏ anh em đồng đội vào sinh ra tử có gắng hy sinh cho nó bắn,mà nó báo đáp anh em nó thế này đây"
3087,2,"Trách là Trách cái thẳng HLV như bị mù, để tk Kati chơi tận 3 ván, mà k thay Playcool vô, Vẫn để nó cầm pick 3 lần tướng lisss , Có Poppy, Thằng HLV Pick Jax  Thật là nực cười, dell Hiểu Thằng HLV này nó hiểu bộ môn này không  Dell hiể… "
3088,0,"Không còn gì để nói, quá tệ, không ai đánh đúng khả năng. Đừng có nhắc đến sự chuyên nghiệp, không chuyên nghiệp nào mắc lỗi nhiều như vậy"
3089,2,"Tốt nhất là nên giải cmn thể đi buffalo năm ngoái tuy đội hình non trẻ chưa có tý kn về quốc tế nào mà vẫn ỉa lên đầu wildcard đc, làm cho ngumayusi sang chấn tâm lý gây khó dễ cho rng còn nhìn vào gam xem lối đánh chả có tý sức sống cống hiến cho ngườ… "
3090,2,Về gộp vs psg xong nó đánh cho chết mẹ luôn
3091,1,Lý do vì sao chọn Seagame để bày trâu đi Msi  gân đàm cook
3092,2,Đánh như cái máu lol công sức gây dựng và giữ gìn qua từng ấy năm bị wc nó nắc. Quá nhục nhã
3093,1,Pick tướng phải nói là phế vật!!! Ngạo nghễ vcs
3094,0,đánh giải đi mid thì ko chơi đc carry. Đi AD thì out trình cả giải ko 1 game nào đi lane win đc bộ tướng thì tù ko chơi nổi con mạnh nhất meta là Aphe với Xayah thì về nước ko bàn cãi mong mùa sau build team lại.
3095,0,Phải có sự sụp đổ của SAJ2016 với kết quả 07 tại IWCQ mới tạo nên thời kỳ phát triển mới của VCS với cột mốc GAM2017. Hi vọng rằng với thất bại hôm nay của GAM2023 sẽ lại tiếp tục mở ra một chu kỳ thành công khác cho các đội tuyển nước nhà trong tương … 
3096,0,về nhà ngủ 1 giấc thật say. Ngài và team đã vất vả rồi. cho dù tôi và fan có phần nào thất vọng về đội.
3097,0,Có những con người giới hạn của họ chỉ được đến vậy thì thôi mình đổi người đi được không ạ
3098,0,"Nhìn khu vực VCS càng ngày càng thụt lùi mà buồn vl, 2017 Nhờ gam vcs mới tách ra khỏi WC để thành khu vực riêng mà giờ chính GAM là nạn nhân của khu vực WC đó luôn"
3099,0,Thôi về làm vua ao làng Game Time
3100,0,"Cái sai của GAM là ko có kỷ luật, và ngủ quên trên giải ao làng, mặt luôn tươi cười nhưng trình độ đã tệ, GAM cần nghiêm khắc hơn nữa"
3101,0,Mình ko có ý công kích Sty1e đâu nhưng Gam ko thay ad thì vẫn mãi lót đường ở giải thế giới thôi giữ lại mong cải thiện nhưng thấy càng ngày càng chán
3102,0,"Là 1 đội tuyển có nhà đầu tư lớn, cũng là đội có các tuyển thủ đi lane tốt và đồng đều ở khu vực VCS, cũng là đương kim top 1 của giải đấu. Thế nhưng mà ra thế giới tâm lý không vững, chỉ mang suy nghĩ cố gắng đi hòa lane là được, rồi nào là ""you know … "
3103,0,"Cảm ơn Gam , làm lại lần sau nhé mng"
3104,0,"Xem thì cũng thấy rõ mấy khu vực khác đều phát triển,kể cả WC cũng vậy."
3105,0,"Mỗi vùng trũng VCS dậm chân tại chỗ,chẳng phát triển gì đánh như vậy 17-0 thì cũng nên xem lại chất lượng của giải đấu,không xứng đáng 2 slot khởi động CKTG,giờ ra đó cũng làm nền cho WC nó đánh"
3106,0,Ta về ta tắm ao ta
3107,0,Dù trong dù đục ao nhà vẫn hơn.
3108,1,Nhục nhã. Dễ đoán. Mỗi cái bài đánh cánh trên ở cái meta toàn đánh cánh dưới để carry mà làm đi làm lại. Quá dễ bắt bài. Mà có khi chả cần bắt bài thì mình cũng tự huỷ. Nói chung là thất vọng.
3109,1,"Nhục nhã VCS , mid 1 champ , ad cụt tay"
3110,2,Pha cuối quăng game vl n có bùa 3R đẩy 2 cánh mà vẫn all mid đc
3111,0,"Chúc mừng GAM đã giúp vcs quay lại vị trí vốn có, đánh từ Wild card lại thôi cho đỡ xấu hổ "
3112,1,"thôi dù gì thì Gam cũng là người chiến thắng trong công cuộc chạy đua về nước rồi mà. Dù thua nhưng Gam vẫn thắng. Gân mãi Đàm
à nhầm Ginh mãi Đảm"
3113,0,"Truyền thông thì kinh đấy ,nhưng mà team thì lại không như v
Có lẽ đây là đội hình yếu nhất lịch sử VCS kể từ 2017 khi thua cả khu vực Wildcard
Mong rằng sẽ có những cuộc cải tổ thật sự tích cực từ ban huấn luyện đến tuyển thủ không chỉ riêng GAM m… "
3114,0,Lạy ban pick ván 2 levi solo trừng phạt auto win. Trận trước đánh với GG bị con poppy gõ k cho tranh cướp k sợ tới ván 3 đi thả cấm con wk
3115,0,Anh 7 gam can anh
3116,0,"xayah 2 ván đánh tốt vl thì vẫn thả, bên kia có poppy thì bên đây pick jax, khó hỉu thật sự"
3117,1,"Hỏi thằng Hankay biết ban pick không mà sao ng.u quá vậy, giỏi gáy và thể hiện sự cool ngầu lố bịch thôi à. Thêm thằng Style, tạ từ VCS sang MSI, mãi không khá lên đc. Để bot WC nó đè đầu cưỡi cổ thế này thì về là đúng rồi. Cảm thấy ngượng khi VCS có đ… "
3118,0,giải thể chừa rừng top đii làmm ơnn 
3119,0,"Train ngang ngửa với LNG đây à, bị ăn chửi quá xứng đáng không oan ức đâu ha"
3120,2,Đánh gì mà muốn đội quần với quốc tế  dẹp mẹ cái ao làng :>
3121,2,"“Yeah, mấy thg ocb thua rồi, yeah tôi quá hạnh phúc, mấy thg ngu cần phải về nước, ngu mà dm đi đánh MSI là rất hại người khác”"
3122,0,Gam nên tuyển thêm ad với mid về train dần xin luôn bot game nào cũng thua
3123,0,"mùa Hè về Train tiếp, thất bại làm lại không nhụt chí"
3124,1,Ngu thế chịu thôi k cíu đc
3125,0,"Ông Kati vẫn cắt ko ra dc 1 giọt máu nào trên khuôn mặt
ko thấy cười tươi như ở ao làng"
3126,0,Vẫn là trở lại mạnh mẽ hơn à  kịch bản thua trận 1 lên bài kêu gọi tinh thần. Trận 2 xin lỗi. Bài này từ năm ngoái rồi content gam ơi
3127,1,Xem Gam con bị chửi vui vcl
3128,2,lần éo nào cũng sẽ trở lại và mạnh mẽ hơn..Lúc cần mạnh mẽ ở cái MSI thì éo mạnh mẽ đi..hi vọng càng nhiều thất vọng càng cao..lại thua cả Wc thì éo biết nên bênh sao
3129,1,Ban pick như cái đặt bao niềm tin vào. Dc mỗi Ông TOP đáng ổn ổn. Còn đaau toàn gà que dệt mẹ tức thật
3130,0,Tại sao lại là Kindred  Cái tôi của Levi nổi lên xong pick Kindred à  Tại sao WK phase 1 vẫn còn ko lấy. Ko sai sao phải sửa  Còn bố Kati thì thôi chán đ muốn nói.
